cluster;instance;feature_1;feature_2;feature_3;feature_4;feature_5;feature_6;feature_7;feature_8;feature_9;feature_10;feature_11;feature_12;feature_13;feature_14;feature_15;feature_16;feature_17;feature_18;feature_19;feature_20;feature_21;feature_22;feature_23;feature_24;feature_25;feature_26;feature_27;feature_28;feature_29;feature_30;feature_31;feature_32;feature_33;feature_34;feature_35;feature_36;feature_37
Cluster_3;instance_107;94313,16885;0.34250034460185247;0.22206625093218132;0.9397144168615341;0.026110031567451918;94013.8159574468,16436.76923076923;0;38780737425.84323;23268442455.505936;0.641146049751825;-1.0104242662525877;172224.00314828707;0.0001382944548245317;0.998308539390564;93832,16405;261882.563359033;923970.4506299875;0.5;0.8211640826660985;7.555555555555553,2.083333333333333,2.083333333333333,22.0;0.4000000000000001;0.30787037037037035,0.024522904342421124,0.006909628233725255,0.002486016676083503,4.815315603117644e-06,5.863623262591888e-05,9.109016079687553e-06;0.0;0.9058621525764465;0.9875693917274475;0.9604740589857101;167904.970996526;0.6;10.778555199928828;0.03477199591052659;0.0001382944548245317;718787.7966864681;83112629.08701007;16.811388300841898;0.07870370370370368,-0.021701388888888885,-0.006054029191629911,0.22916666666666666,0.030033891160427435,0.019672911844135804,0.0,0.0,0.0;-0.2582545247358306;0.9610909521579742
Cluster_3;instance_108;93800,15091;3.1379061140518627;0.0;0.960629940032959;0.0;93768.46048632219,15059.028340080971;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.960629940032959;93704,14995;37607.86586428122;62310.75237157378;1.0;0.0;0.25,Inf,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.960629940032959;0.960629940032959;0.960629940032959;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.960629940032959
Cluster_3;instance_109;94441,2275;0.489094619658188;0.051829881999866635;0.9309799671173096;0.021658394019571873;94024.48358662614,2403.0364372469635;0;11876600836.66449;7756147485.168646;0.26173775960438117;-1.2659456226294303;99433.5745785785;4.6098151608177237e-05;0.9788070321083069;93960,2307;218685.89145826866;446407.53722210036;0.3333333333333333;0.9722287151214405;12.25,6.0,6.0,4.0;0.34693877551020413;0.5078125,0.20709228515625,0.022401809692382812,0.010316848754882812,0.00015278405408025717,0.003983482718467712,3.544602077454329e-05;0.0;0.9133566617965698;0.9659190773963928;0.9495166167616844;57238.355287374114;0.6530612244897959;3.67438062349485;0.027656003385594943;4.6098151608177237e-05;469544.7872001729;118685835.94961846;14.038404810405298;0.3828125,-0.1875,-0.03314563036811941,0.125,0.0,0.0732421875,0.0,0.0,0.0;-0.3233066914930626;0.9553171396255493
Cluster_3;instance_110;95209,19833;0.16790588830445494;0.1510005698002042;0.9368035197257996;0.02366836206562416;94470.45930973625,20603.065952723;0;77561474851.68646;30055071505.028503;0.28311337448742147;-0.9400988414429188;195735.18729321694;0.0001786303374816868;0.9870794415473938;94857,20250;568091.7357241719;1499791.3739637027;0.17032967032967034;0.9665926994932539;60.345733610822066,46.95109261186265,46.95109261186265,47.725546305931324;0.6125;0.8715425799738177,0.5838247604969653,0.15703559284065888,0.024473541674983532,0.000109511433301677,-0.006724641441587931,-0.0015132476488917297;0.0;0.9042778611183167;0.9743631482124329;0.9513574031091505;160834.36831928673;0.3875;10.324662257980343;0.025434735604077628;0.0001786303374816868;1273322.0219137524;40744775.98670897;36.4682957019364;0.4866591420227586,-0.3786378436440536,0.0018817773525572363,0.38488343795105906,0.08574183538605457,0.29355028979750936,0.0,0.0,0.0;-0.32918652604802034;0.9520456194877625
Cluster_3;instance_111;93544,20346;3.1379061140518627;0.0;0.9153916835784912;0.0;93512.43738601824,20313.668016194333;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9153916835784912;93448,20250;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9153916835784912;0.9153916835784912;0.9153916835784912;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9153916835784912
Cluster_3;instance_112;93800,18295;1.3946249395786054;0.13807118745769822;0.9343920350074768;0.03106821086642307;93640.44893617021,18295.11740890688;0;4362832960.407363;3878073742.584323;0.6558431221748456;-1.3234819533102018;70310.15486213115;2.3049075804088618e-05;0.9828718900680542;93576,18199;95008.62365521908;186932.25711472135;0.6666666666666666;0.7453559924999299;2.25,-0.0,-0.0,1.0;0.11111111111111104;0.203125,0.006103515625,0.0034332275390625,1.52587890625e-05,-3.4924596548080444e-09,-1.1920928955078125e-06,-0.0;0.0;0.9052004814147949;0.9789337366819382;0.9524539858102798;62310.75237157378;0.8888888888888888;4.0;0.02872492664646515;2.3049075804088618e-05;212742.21582869868;338425777.2161773;6.0990195135927845;0.140625,nan,-0.015625,0.0625,0.0,0.0048828125,0.0,0.0,0.0;-0.5169214921289915;0.9608717858791351
Cluster_3;instance_113;93672,19192;1.3946249395786054;0.13807118745769822;0.9347062259912491;0.021253970977323566;93512.43738601824,19128.17004048583;0;4362832960.407363;3878073742.584323;0.6558431221748456;-1.544160301362862;70310.15486213115;2.3049075804088618e-05;0.9736203551292419;93576,19096;95008.62365521908;186932.25711472135;0.6666666666666666;0.7453559924999299;2.25,-0.0,-0.0,1.0;0.11111111111111104;0.203125,0.006103515625,0.0034332275390625,1.52587890625e-05,-3.4924596548080444e-09,-1.1920928955078125e-06,0.0;0.0;0.9198205471038818;0.9673322290182114;0.9495863020420074;62310.75237157378;0.8888888888888888;4.0;0.025168830338538735;2.3049075804088618e-05;212742.21582869868;338425777.2161773;6.0990195135927845;0.140625,nan,0.015625,0.0625,0.0,0.0048828125,0.0,0.0,0.0;-0.2508112530547912;0.952452152967453
Cluster_3;instance_114;93416,17782;3.1379061140518627;0.0;0.9116242527961731;0.0;93384.42583586626,17750.429149797572;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9116242527961731;93320,17686;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9116242527961731;0.9116242527961731;0.9116242527961731;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,nan,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9116242527961731
Cluster_3;instance_115;93544,17270;1.1883194751439008;0.1406482403650915;0.9005813300609589;0.024944620522157575;93480.43449848024,17141.65991902834;0;4847592178.230404;3878073742.584323;0.5071184321692849;-0.6946402497804067;70310.15486213115;2.3049075804088618e-05;0.9599270820617676;93448,17046;106410.43799545955;202509.94520761477;0.6666666666666666;0.8770580193070292;1.0,0.75,0.75,3.0;0.20000000000000004;0.25,0.0244140625,0.0054931640625,0.0006103515625,3.129243850708008e-07,2.6702880859375e-05,-1.0728836059570312e-06;0.0;0.9005787372589111;0.9199731200933456;0.9169357866048813;53962.69448270435;0.8;3.4641016151377544;0.004504438733027982;2.3049075804088618e-05;230992.61265749688;288362792.4208848;6.830951894845301;0.0625,-0.046875,0.01171875,0.1875,0.00390625,0.0107421875,0.0,0.0,0.0;1.1213903272413133;0.9036186635494232
Cluster_3;instance_116;93544,16629;0.8433205055424776;0.060871347471826494;0.9147648811340332;0.02699599050556327;93457.57529309596,16358.956622325042;0;8240906702.991686;6786629049.522565;0.4390453816460262;-0.9696166052848039;93011.59220381895;4.033588265715508e-05;0.9865929484367371;93448,16533;156639.65333582094;318006.2515363632;0.7;0.9008858446544586;1.2295918367346934,-0.24489795918367352,-0.24489795918367352,6.45408163265306;0.1764705882352941;0.27441690962099125,0.035121420496561806,0.004552009439949196,0.0011576164678413986,2.3024394397167e-06,7.545223105583298e-05,1.326754374178846e-06;0.0;0.9060593247413635;0.9711546897888184;0.9395270347595215;68771.91637972675;0.8235294117647058;4.414770405571322;0.027083807774307363;4.033588265715508e-05;337363.72057184624;204643836.08168393;10.055385138137417;0.0439139941690962,0.008746355685131197,-0.0004722588167545501,0.23050291545189502,0.019992289909276078,0.009042821496570307,0.0,0.0,0.0;0.5954161629643223;0.9330326318740845
Cluster_3;instance_117;93800,15860;1.1180752118814947;0.07570516140766174;0.9208602905273438;0.02480077342352983;93576.44316109423,15763.91902834008;0;6301869831.699525;5817110613.876484;0.444499684934698;-1.4767491604987903;86112.00157414353;3.4573613706132926e-05;0.9790077209472656;93320,15636;134213.82612228778;255695.49916478945;0.75;0.8856148855400954;3.9166666666666665,-1.0,-1.0,1.25;0.07692307692307701;0.2152777777777778,0.019290123456790122,0.0,0.0,0.0,0.0,0.0;0.0;0.9169934988021851;0.9740884304046631;0.9424697458744049;59658.00342523726;0.9230769230769231;3.829708431025352;0.019284759499963;3.4573613706132926e-05;275052.9682002725;271317012.7887348;8.615773105863909;0.16319444444444445,0.041666666666666664,0.0,0.052083333333333336,0.0,0.008499710648148149,0.0,0.0,0.0;0.5557422711578145;0.931934267282486
Cluster_3;instance_118;93416,15476;3.1379061140518627;0.0;0.9084249138832092;0.0;93384.42583586626,15443.514170040486;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9084249138832092;93320,15379;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9084249138832092;0.9084249138832092;0.9084249138832092;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9084249138832092
Cluster_3;instance_119;93800,3685;0.833735571587003;0.018951004430531194;0.9437129497528076;0.03010464581931523;93622.16157186279,3542.7622903412375;0;15269915361.425772;13573258099.04513;0.5221386264619572;-0.6309053156759203;131538.2551525564;8.067176531431016e-05;0.998360812664032;93448,3717;193190.65952665906;452306.4907972523;0.7;0.8332547590517471;3.5969387755102056,2.2040816326530615,2.2040816326530615,7.596938775510204;0.11111111111111115;0.19989067055393586,0.0112984385757635,0.00045592578626242744,4.8799850779138666e-05,2.759531465633919e-09,-1.709541147176721e-06,6.735694720969304e-09;0.0;0.9017844200134277;0.9868872761726379;0.9590334211077008;100872.30561052938;0.8888888888888888;6.475434930331377;0.031181037646051457;8.067176531431016e-05;443734.82848619553;202317914.1571647;12.40175425099138;0.06423104956268222,-0.03935860058309038,0.005565623530037991,0.13565962099125364,-0.0028384680003193823,0.009924789854248656,0.0,0.0,0.0;-0.4901434440367028;0.9594446420669556
Cluster_3;instance_120;93288,16885;3.1379061140518627;0.0;0.9102392792701721;0.0;93256.41428571429,16853.295546558704;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9102392792701721;93192,16789;37607.86586428122;62310.75237157378;1.0;0.0;0.25,Inf,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9102392792701721;0.9102392792701721;0.9102392792701721;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9102392792701721
Cluster_3;instance_121;93288,13938;3.1379061140518627;0.0;0.9549845457077026;0.0;93256.41428571429,13905.570850202428;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9549845457077026;93192,13841;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9549845457077026;0.9549845457077026;0.9549845457077026;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9549845457077026
Cluster_3;instance_122;93160,18039;1.5689530570259314;0.0;0.9541757106781006;0.018133968114852905;93128.40273556231,17942.67206477733;0;1939036871.2921615;1939036871.2921615;0.4805061467040842;-2.0;49716.78728928925;1.1524537902044309e-05;0.9904436469078064;93064,17943;64838.66314612136;124621.50474314755;1.0;0.8944271909999159;0.25,-0.0,-0.0,1.25;0.0;0.1875,0.015625,0.0,0.0,0.0,0.0,0.0;0.0;0.9541757106781006;0.9904436469078064;0.9723096787929535;31155.37618578689;1.0;2.0;0.026885461357390766;1.1524537902044309e-05;124621.50474314755;380728999.36819947;4.16227766016838;0.03125,0.0,0.0,0.15625,0.0,0.0048828125,0.0,0.0,0.0;0.0;0.9723096787929535
Cluster_3;instance_123;93160,17142;3.1379061140518627;0.0;0.9043136835098267;0.0;93128.40273556231,17109.61943319838;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9043136835098267;93064,17046;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9043136835098267;0.9043136835098267;0.9043136835098267;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9043136835098267
Cluster_3;instance_124;93032,16116;3.1379061140518627;0.0;0.9196886420249939;0.0;93000.39118541034,16084.323886639675;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9196886420249939;92936,16020;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9196886420249939;0.9196886420249939;0.9196886420249939;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9196886420249939
Cluster_3;instance_125;93032,17654;0.7844765285129657;0.028109216769114417;0.9256310760974884;0.015171452860432153;92936.38541033435,17686.34817813765;0;5332351396.053444;3878073742.584323;0.30144082369291514;-1.0983873115183662;70310.15486213115;2.3049075804088618e-05;0.9469068646430969;92936,17558;134213.82612228778;249243.0094862951;0.5;0.9646991313307667;1.25,2.0,2.0,5.25;0.2727272727272727;0.40625,0.125,0.0,0.0,0.0,0.0,0.0;0.0;0.9084464311599731;0.9447642713785172;0.9326906651258469;40457.52629728012;0.7272727272727273;2.5971457417828825;0.011525433530989103;2.3049075804088618e-05;256249.03526813182;190364499.68409973;8.615773105863909;0.078125,-0.125,0.0,0.328125,0.0,0.025634765625,0.0,0.0,0.0;-0.7097412904001382;0.9377046823501587
Cluster_3;instance_126;93288,4069;0.7844765285129657;0.0;0.950456902384758;0.017597449790841598;93064.39696048632,4037.1012145748987;0;3878073742.584323;3878073742.584323;0.24779868619859083;-1.307525429444089;70310.15486213115;2.3049075804088618e-05;0.9821141362190247;93192,3973;125728.57694983236;249243.0094862951;1.0;0.9759000729485332;5.25,-0.0,-0.0,0.25;0.0;0.34375,0.09765625,0.0,0.0,0.0,0.0,0.0;0.0;0.9352304935455322;0.9737379103899002;0.9609557092189789;31155.37618578689;1.0;2.0;0.019705091303065605;2.3049075804088618e-05;249243.0094862951;190364499.68409973;8.071067811865476;0.328125,0.0,0.0,0.015625,0.0,0.005126953125,0.0,0.0,0.0;-0.30805628554483777;0.9632391035556793
Cluster_3;instance_127;92904,3813;3.1379061140518627;0.0;0.9663829803466797;0.0;92872.37963525836,3780.7773279352227;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9663829803466797;92808,3717;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9663829803466797;0.9663829803466797;0.9663829803466797;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9663829803466797
Cluster_3;instance_128;93160,3428;1.2203182227582394;0.0645774510538509;0.9346681088209152;0.016929460269922456;93000.39118541034,3460.3724696356276;0;4362832960.407363;3878073742.584323;0.46550636662599565;-1.0648649263333885;70310.15486213115;2.3049075804088618e-05;0.9756340384483337;92936,3460;106410.43799545955;199837.23647171;0.6666666666666666;0.8829789580418236;2.25,1.0,1.0,1.25;0.11111111111111104;0.21875,0.01953125,0.0,0.0,0.0,-0.0,0.0;0.0;0.933318018913269;0.9559078216552734;0.94835065305233;49534.73636234717;0.8888888888888888;3.179851597166396;0.011871490367097545;2.3049075804088618e-05;212742.21582869868;296127748.2337351;6.830951894845301;0.140625,-0.0625,0.0,0.078125,0.0,0.010986328125,0.0,0.0,0.0;0.7520542474059909;0.9422252774238586
Cluster_3;instance_129;92776,20089;3.1379061140518627;0.0;0.9188662767410278;0.0;92744.36808510638,20057.344129554655;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9188662767410278;92680,19993;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9188662767410278;0.9188662767410278;0.9188662767410278;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9188662767410278
Cluster_3;instance_130;92776,16757;3.1379061140518627;0.0;0.9763556718826294;0.0;92744.36808510638,16725.133603238864;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9763556718826294;92680,16661;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9763556718826294;0.9763556718826294;0.9763556718826294;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9763556718826294
Cluster_3;instance_131;93544,2659;0.4821313105925075;0.08492759625243108;0.9324797987937927;0.034041103566897726;93093.49049461177,2557.4133235185864;0;29812691896.11698;21329405584.213776;0.6350919830255533;-1.412474505487137;164891.92922048294;0.0001267699169224874;0.9986298084259033;93064,2435;257909.643578159;745609.855826323;0.4489795918367347;0.6901025129403555;10.134297520661157,3.1404958677685952,3.1404958677685952,9.969008264462811;0.2845528455284553;0.22844665664913597,0.005097905180798178,0.006816518581539642,0.0013233568589796154,3.6868058132973766e-06,8.354369600874544e-05,-1.4849751534740699e-06;0.0;0.9031006097793579;0.9947156310081482;0.9620933857831088;163796.34698146666;0.7154471544715447;10.514804636266321;0.03523302208876401;0.0001267699169224874;682287.0030288717;116996088.96770845;16.556349186104043;0.11516247182569495,-0.035687453042824946,0.01723400367508127,0.11328418482344102,-0.02311700957684116,0.018080488606693475,0.0,0.0,0.0;-0.39206390668867525;0.9741984903812408
Cluster_3;instance_132;92648,3813;1.5689530570259314;0.0;0.9019154906272888;0.03067752718925476;92616.35653495441,3716.6963562753035;0;1939036871.2921615;1939036871.2921615;0.4805061467040842;-2.0;49716.78728928925;1.1524537902044309e-05;0.9632705450057983;92552,3589;64838.66314612136;124621.50474314755;1.0;0.8944271909999159;0.25,-0.0,-0.0,1.25;0.0;0.1875,0.015625,0.0,0.0,0.0,0.0,0.0;0.0;0.9019154906272888;0.9632705450057983;0.9325930178165436;31155.37618578689;1.0;2.0;0.04548256986905503;1.1524537902044309e-05;124621.50474314755;380728999.36819947;4.16227766016838;0.03125,0.0,0.0,0.15625,0.0,0.0048828125,0.0,0.0,0.0;0.0;0.9325930178165436
Cluster_3;instance_133;92648,17270;1.8594999194381405;0.20315856941624325;0.9080437421798706;0.02797291642838365;92573.68601823707,17195.06072874494;0;3150934915.8497624;2908555306.938242;0.6358118994351541;-1.5000000000000002;60890.380254623546;1.7286806853066463e-05;0.9765595197677612;92552,17174;81668.22140705679;140199.192836041;0.75;0.7492686492653552;1.138888888888889,0.4444444444444445,0.4444444444444445,1.138888888888889;0.07692307692307701;0.18981481481481483,0.005486968449931414,0.002540263171264542,0.00010161052685058152,-5.162349583426379e-08,-7.52670569263567e-06,5.293955920339377e-23;0.0;0.9080437421798706;0.9765595197677612;0.9425042271614075;51925.62697631149;0.9230769230769231;3.333333333333334;0.04988971325566948;1.7286806853066463e-05;168681.86028592312;451234369.6215697;5.242640687119285;0.09490740740740741,nan,0.007127781101106492,0.09490740740740741,0.00712778110110649,0.007635673868312759,0.0,0.0,0.0;-0.021724711716668177;0.9429094195365906
Cluster_3;instance_134;92520,16373;3.1379061140518627;0.0;0.9032362699508667;0.0;92488.34498480243,16340.647773279352;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9032362699508667;92424,16277;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9032362699508667;0.9032362699508667;0.9032362699508667;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9032362699508667
Cluster_3;instance_135;92648,15860;1.8594999194381405;0.20315856941624325;0.9581528306007385;0.007842278007348751;92573.68601823707,15742.55870445344;0;3150934915.8497624;2908555306.938242;0.6358118994351541;-1.499999999999988;60890.380254623546;1.7286806853066463e-05;0.9760016202926636;92552,15636;81668.22140705679;140199.192836041;0.75;0.7492686492653552;1.138888888888889,-0.4444444444444444,-0.4444444444444444,1.138888888888889;0.07692307692307701;0.18981481481481483,0.0054869684499314125,0.002540263171264542,0.00010161052685058158,-5.162349583426383e-08,-7.526705692635671e-06,1.3234889800848443e-23;0.0;0.9581528306007385;0.9760016202926636;0.9650272528330485;51925.62697631149;0.9230769230769231;3.333333333333334;0.004113445762813017;1.7286806853066463e-05;168681.86028592312;451234369.6215697;5.242640687119285;0.09490740740740741,0.037037037037037035,-0.00712778110110649,0.09490740740740741,0.00712778110110649,0.0076356738683127584,0.0,0.0,0.0;0.6413085857963591;0.9609273076057434
Cluster_3;instance_136;92648,2403;1.5689530570259314;0.0;0.9402796626091003;0.023906707763671875;92552.35075987842,2370.995951417004;0;1939036871.2921615;1939036871.2921615;0.4805061467040842;-2.0;49716.78728928925;1.1524537902044309e-05;0.9880930781364441;92424,2307;64838.66314612136;124621.50474314755;1.0;0.8944271909999159;1.25,-0.0,-0.0,0.25;0.0;0.1875,0.015625,0.0,0.0,0.0,0.0,0.0;0.0;0.9402796626091003;0.9880930781364441;0.9641863703727722;31155.37618578689;1.0;2.0;0.03544413796758502;1.1524537902044309e-05;124621.50474314755;380728999.36819947;4.16227766016838;0.15625,0.0,0.0,0.03125,0.0,0.0048828125,0.0,0.0,0.0;0.0;0.9641863703727722
Cluster_3;instance_137;92392,14707;3.1379061140518627;0.0;0.9623727798461914;0.0;92360.33343465046,14674.542510121457;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9623727798461914;92296,14610;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9623727798461914;0.9623727798461914;0.9623727798461914;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9623727798461914
Cluster_3;instance_138;92392,17654;1.2203182227582394;0.0645774510538509;0.9416127949953079;0.027822937316721863;92296.32765957447,17494.105263157893;0;4362832960.407363;3878073742.584323;0.46550636662599565;-0.7733341740366249;70310.15486213115;2.3049075804088618e-05;0.9713894128799438;92168,17302;106410.43799545955;199837.23647171;0.6666666666666666;0.8829789580418236;1.25,-1.0,-1.0,2.25;0.11111111111111104;0.21875,0.01953125,0.0,0.0,0.0,0.0,0.0;0.0;0.9004368185997009;0.96531742811203;0.9476144462823868;49534.73636234717;0.8888888888888888;3.179851597166396;0.0118988408754672;2.3049075804088618e-05;212742.21582869868;296127748.2337351;6.830951894845301;0.078125,0.0625,0.0,0.140625,0.0,0.010986328125,0.0,0.0,0.0;-1.0127445546502125;0.9593157768249512
Cluster_3;instance_139;92392,3685;1.3946249395786054;0.0;0.9385989755392075;0.024777491691492688;92296.32765957447,3588.5344129554655;0;3878073742.584323;3878073742.584323;0.8530311768241587;-1.0137594271974406;70310.15486213115;2.3049075804088618e-05;0.9750156998634338;92296,3460;81668.22140705679;186932.25711472135;1.0;0.0;1.25,-0.0,-0.0,1.25;0.0;0.15625,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9090908765792847;0.9657323062419891;0.9487948566675186;69665.53901599761;1.0;4.47213595499958;0.01970429597325841;2.3049075804088618e-05;186932.25711472135;338425777.2161773;5.242640687119285;0.078125,0.0,0.0,0.078125,0.0,0.006103515625,0.0,0.0,0.0;-0.6887757782508327;0.955536425113678
Cluster_3;instance_140;92392,22012;0.9077010467360828;0.02615823939410352;0.9532162249088287;0.0288884479671852;92232.32188449848,21947.732793522267;0;9210425138.637768;7756147485.168646;0.6222242387985502;-0.9396551533282351;99433.5745785785;4.6098151608177237e-05;0.9966818690299988;92040,21916;134213.82612228778;327684.98605410475;0.6666666666666666;0.7724596604515139;2.25,1.0,1.0,4.0;0.15789473684210534;0.1953125,0.00689697265625,0.0011157989501953123,7.82012939453125e-05,1.517037162557251e-09,-3.829598426818847e-06,-2.305023372173309e-08;0.0;0.9179463982582092;0.9943121373653412;0.9716384932398796;83511.09579518148;0.8421052631578947;5.360942862457191;0.011214901426268707;4.6098151608177237e-05;319113.323743048;220266699.31373495;8.615773105863909;0.0703125,-0.03125,0.005524271728019902,0.125,-0.005524271728019902,0.005859375,0.0,0.0,0.0;-0.8380712255334531;0.9880798757076263
Cluster_3;instance_141;92776,19449;0.4806093523309822;0.033263339450055246;0.9258390069007874;0.02885991370563748;92387.76448111159,19736.93927125506;0;20359887148.567696;13573258099.04513;0.39284637800676836;-1.2421797946970254;131538.2551525564;8.067176531431016e-05;0.9965734481811523;92296,19737;257909.643578159;595731.9284725405;0.3888888888888889;0.9034497319387477;8.923469387755103,5.857142857142857,5.857142857142857,8.107142857142858;0.33333333333333337;0.3041180758017493,0.0439703057399553,0.002359222187994248,0.0016356933098942035,3.163966735671075e-06,0.00033955742748119805,5.603070600710942e-07;0.0;0.9055924415588379;0.9738591909408569;0.9492359161376953;101318.86933269635;0.6666666666666666;6.50410181077628;0.032414770916968205;8.067176531431016e-05;575915.8951145223;116626763.93061072;16.556349186104043;0.159347667638484,-0.10459183673469388,-0.013246184001490408,0.1447704081632653,0.017531714119619672,0.04032354218108526,0.0,0.0,0.0;0.14811082550809299;0.9448537826538086
